OBJECTID,Name & Size,Drive Time Start (MINUTES),Drive Time End (MINUTES),Facility: Name,Facility: DISTRICT,Facility: CountyNum,Facility: COUNTY,Facility: FeatureTyp,Facility: AccessType,Facility: O_PUBLIC,Facility: FEE,Facility: LATITUDE,Facility: LONGITUDE,Facility: Photo_1,Facility: Photo_2,Facility: Photo_3,Facility: Photo_4,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Shape_Length,Shape_Area,Sum TOTPOP_CY,Sum PCI_FY,Sum HISPPOP_CY,Sum NHSPWHT_CY
323,Haskell's Beach : 0 - 15,0,15,Haskell's Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.430797,-119.916072,https://www.coastal.ca.gov/access-photos/12_santa_barbara/05_Goleta_area/Haskell's_Beach_1.JPG,https://www.coastal.ca.gov/access-photos/12_santa_barbara/05_Goleta_area/Haskell's_Beach_2.JPG,https://www.coastal.ca.gov/access-photos/12_santa_barbara/05_Goleta_area/Haskell's_Beach_3.JPG, ,,0,0,2.52500024738267,0.00792215717419901,104668,3054720,36193,53066
324,Stairway to Beach (Camino Majorca) : 0 - 15,0,15,Stairway to Beach (Camino Majorca),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.409709,-119.869549,https://www.coastal.ca.gov/access-photos/12_santa_barbara/05_Goleta_area/Stairway_to_beach_at_Camino_Majorca_2013_08_15_6540.jpg, , , ,,0,0,1.98585628919814,0.00719120004908399,104392,3039734,36077,52927
325,Stairway to Beach (Camino del Sur) : 0 - 15,0,15,Stairway to Beach (Camino del Sur),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.409666,-119.862609, , , , ,,0,0,2.05991530465627,0.00832692477251488,126727,4086227,45693,63926
326,Stairway to Beach (Camino Pescadero) : 0 - 15,0,15,Stairway to Beach (Camino Pescadero),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.409602,-119.85875, , , , ,,0,0,2.04109659059441,0.0083003202073425,126671,4082428,45683,63889
327,Stairway to Beach (El Embarcadero) : 0 - 15,0,15,Stairway to Beach (El Embarcadero),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.409282,-119.85621, , , , ,,0,0,1.93126039865127,0.00770142462279833,116289,3616417,41325,58656
328,University of California at Santa Barbara (East) : 0 - 15,0,15,University of California at Santa Barbara (East),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,Yes,34.409979,-119.842095, , , , ,,0,0,1.97329545545675,0.010315054578897,161427,5960942,58914,82545
329,Mesa Lane Stairs : 0 - 15,0,15,Mesa Lane Stairs,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.397019,-119.730904, , , , ,,0,0,1.98356883053835,0.0120811686374537,150768,6949639,55472,80420
330,One Thousand Steps (Santa Barbara) : 0 - 15,0,15,One Thousand Steps (Santa Barbara),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.395971,-119.713893, , , , ,,0,0,1.74534986388489,0.0115362669267647,143965,6919169,53858,77084
331,Shoreline Park Beach Access Stairs : 0 - 15,0,15,Shoreline Park Beach Access Stairs,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.39663,-119.705632, , , , ,,0,0,1.88035510257801,0.012214872304757,148732,7045972,55617,79452
332,West Beach : 0 - 15,0,15,West Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,Yes,34.410884,-119.690147,https://www.coastal.ca.gov/access-photos/12_santa_barbara/07_Santa_Barbara_Central/West_Beach_2013_08_15_6599.jpg,https://www.coastal.ca.gov/access-photos/12_santa_barbara/07_Santa_Barbara_Central/West_Beach_2013_08_15_6602.jpg, , ,,0,0,2.28010118257815,0.0154967402770536,178938,7674502,66630,93435
333,Stairway to Beach (Biltmore Hotel) : 0 - 15,0,15,Stairway to Beach (Biltmore Hotel),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.416509,-119.642606,https://www.coastal.ca.gov/access-photos/12_santa_barbara/08_Santa_Barbara_to_Montecito/Channel_Dr_beach_across_from_Biltmore_Hotel_2013_11_23_0633.jpg,https://www.coastal.ca.gov/access-photos/12_santa_barbara/08_Santa_Barbara_to_Montecito/Channel_Dr_beach_across_from_Biltmore_Hotel_2013_11_23_0636.jpg, , ,,0,0,2.21625748462452,0.0130781966155335,147720,6953596,57797,77444
334,Stairway to Beach (Butterfly Lane) : 0 - 15,0,15,Stairway to Beach (Butterfly Lane),4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.417435,-119.647576, , , , ,,0,0,2.23256070539606,0.0133781346990049,151554,7142331,58232,80218
335,Hammonds Beach : 0 - 15,0,15,Hammonds Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.416491,-119.635733, , , , ,,0,0,1.92399378691843,0.0108419005203281,130357,6265877,51501,68257
336,Miramar Beach : 0 - 15,0,15,Miramar Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.419009,-119.630696, , , , ,,0,0,2.26313042897745,0.0138406253360948,152786,7178530,58960,80685
337,Loon Point Beach Path : 0 - 15,0,15,Loon Point Beach Path,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.415549,-119.582491,https://www.coastal.ca.gov/access-photos/12_santa_barbara/09_Summerland_to_Carpinteria/Loon_Point_Beach_2005_11_30_0099.jpg, , , ,,0,0,2.50201257831654,0.0128035013900878,138205,6557153,54220,72590
338,Mondos : 0 - 15,0,15,Mondos,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.321141,-119.376154,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Mondos_2005_11_30_0093.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Mondos_SFS_2013_08_16_6699.jpg, , ,,0,0,2.60389801162193,0.00809446898814974,88655,2410522,36003,45208
339,Solimar Beach (North) : 0 - 15,0,15,Solimar Beach (North),4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.316364,-119.36499, , , , ,,0,0,2.58939840752632,0.0104851219789573,104876,2690807,42505,52930
340,Carpinteria City Beach : 0 - 15,0,15,Carpinteria City Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,No,34.394746,-119.527755,https://www.coastal.ca.gov/access-photos/12_santa_barbara/09_Summerland_to_Carpinteria/Carpinteria_City_Beach_2005_09_27_0011.jpg,https://www.coastal.ca.gov/access-photos/12_santa_barbara/09_Summerland_to_Carpinteria/Carpinteria_City_Beach_2013_11_22_0315.jpg,https://www.coastal.ca.gov/access-photos/12_santa_barbara/09_Summerland_to_Carpinteria/Carpinteria_City_Beach_2013_11_22_0324.jpg,https://www.coastal.ca.gov/access-photos/12_santa_barbara/09_Summerland_to_Carpinteria/Carpinteria_City_Beach_2013_11_22_0327.jpg,,0,0,1.85831608579025,0.00615430306474984,42088,1671257,21549,18097
341,Carpinteria State Beach : 0 - 15,0,15,Carpinteria State Beach,4_South Central Coast,11,Santa Barbara,Physical Access,Beach Access,Yes,Yes,34.392262,-119.521044, , , , ,,0,0,1.79489065729227,0.00581918648530795,38023,1541687,19271,16587
342,Rincon Point : 0 - 15,0,15,Rincon Point,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.372602,-119.477316,https://www.coastal.ca.gov/access-photos/13_ventura/02_Ventura_County_North/Rincon_Point_Ventura_side_2013_11_22_0235.jpg, , , ,,0,0,2.5090551136052,0.00714313533226221,49524,1813738,25498,21062
343,Rincon Parkway (North) : 0 - 15,0,15,Rincon Parkway (North),4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,Yes,34.327861,-119.397826, , , , ,,0,0,2.22145386546761,0.00634567940011613,52472,1569532,23060,25757
344,Mussel Shoals Beach : 0 - 15,0,15,Mussel Shoals Beach,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.355636,-119.442312,https://www.coastal.ca.gov/access-photos/13_ventura/02_Ventura_County_North/Mussel_Shoals_2005_11_30_0111.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/02_Ventura_County_North/Mussel_Shoals_Beach_dawn_2013_11_23_0405.jpg, , ,,0,0,1.73184741411927,0.00514123671394038,41901,1171623,19645,19495
345,Beacon's Beach (Ventura) : 0 - 15,0,15,Beacon's Beach (Ventura),4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.351054,-119.426478,https://www.coastal.ca.gov/access-photos/13_ventura/02_Ventura_County_North/Beacons_Beach_2013_08_16_6704.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/02_Ventura_County_North/Beacons_Beach_2013_08_16_6705.jpg, , ,,0,0,2.14551027942333,0.00589705840824302,45057,1375634,20410,21664
346,Surfer's Point at Seaside Park : 0 - 15,0,15,Surfer's Point at Seaside Park,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.274062,-119.300166,https://www.coastal.ca.gov/access-photos/13_ventura/04_San_Buenaventura/Surfers_Point_Park_Santa_Cruz_Is_behind_2013_11_23_0424.jpg, , , ,,0,0,3.3592473090524,0.0177843289625948,232836,4170087,124393,82932
347,Ventura County Fairgrounds Beach : 0 - 15,0,15,Ventura County Fairgrounds Beach,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,Yes,34.273517,-119.305474, , , , ,,0,0,2.49318356346789,0.0109587335843061,139222,3045722,62496,62464
348,Seaward Avenue Access : 0 - 15,0,15,Seaward Avenue Access,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.262862,-119.27441, , , , ,,0,0,3.55061884328362,0.0220988825528467,293953,4745790,172409,91363
349,San Buenaventura State Beach : 0 - 15,0,15,San Buenaventura State Beach,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,Yes,34.269512,-119.280055,https://www.coastal.ca.gov/access-photos/13_ventura/04_San_Buenaventura/San_Buenaventura_State_Beach_2013_11_23_0619.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/04_San_Buenaventura/San_Buenaventura_State_Beach_2013_11_23_0620.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/04_San_Buenaventura/San_Buenaventura_State_Beach_2013_11_23_0628.jpg, ,,0,0,3.11519030648388,0.0182382708265628,248335,4287653,137137,84414
350,Rincon Parkway (South) : 0 - 15,0,15,Rincon Parkway (South),4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,Yes,34.30225,-119.34687,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Rincon_Parkway_2013_08_16_6706.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Rincon_Parkway_2013_08_16_6710.jpg, , ,,0,0,2.73725692422176,0.0142160395981859,160538,3370911,75502,68225
351,Solimar Beach (South) : 0 - 15,0,15,Solimar Beach (South),4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.308658,-119.354734, , , , ,,0,0,2.83781713974964,0.0118128786696438,129541,3020200,55801,61078
352,Emma Wood State Beach : 0 - 15,0,15,Emma Wood State Beach,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,Yes,34.291592,-119.338052,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Emma_Wood_State_Beach_2005_11_01_0089.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Emma_Wood_State_Beach_2013_08_16_6690.jpg,https://www.coastal.ca.gov/access-photos/13_ventura/03_Rincon_Parkway_to_Ventura_River/Emma_Wood_State_Beach_entrance_2005_11_30_0053.jpg, ,,0,0,2.74151987377606,0.0103103388674815,125972,2898037,54086,59305
353,Surfer's Knoll : 0 - 15,0,15,Surfer's Knoll,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.240122,-119.265348,https://www.coastal.ca.gov/access-photos/13_ventura/05_Ventura_Harbor_area/Ventura_Harbor_Surfers_Knoll_Beach_2013_11_23_0607.jpg, , , ,,0,0,2.6447518251425,0.0193181134029103,318673,4878723,194397,91332
354,Harbor Cove Beach : 0 - 15,0,15,Harbor Cove Beach,4_South Central Coast,12,Ventura,Physical Access,Beach Access,Yes,No,34.246779,-119.267784, , , , ,,0,0,2.29334823170012,0.0163538358287373,279221,4491420,164753,85495
355,Camp Pendleton Beach Access : 0 - 15,0,15,Camp Pendleton Beach Access,6_San Diego,15,San Diego,Physical Access,Beach Access,No,Yes,33.298233,-117.465594, , , , ,,0,0,3.32339177513137,0.0108435396467671,125460,3706914,43044,67517
356,Bluffs Beach : 0 - 15,0,15,Bluffs Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,33.343835,-117.518998, , , , ,,0,0,0.245270605234227,0.000299332830040545,221,108,51,124
357,Capistrano Beach Park : 0 - 15,0,15,Capistrano Beach Park,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.455112,-117.668552, , , , ,,0,0,2.45793542037442,0.0207366030259246,328245,12476261,68627,211684
358,San Clemente City Beach (Avenida Esplanade) : 0 - 15,0,15,San Clemente City Beach (Avenida Esplanade),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.416551,-117.61696, , , , ,,0,0,2.59386160580585,0.0115415626458999,139363,5514145,35005,91882
359,San Clemente Beach Trail Access (Dije Ct.) : 0 - 15,0,15,San Clemente Beach Trail Access (Dije Ct.),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.429053,-117.628404, , , , ,,0,0,2.45668959746264,0.012250530046477,155646,6286696,37359,103239
360,San Clemente City Beach : 0 - 15,0,15,San Clemente City Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.430503,-117.631455,https://www.coastal.ca.gov/access-photos/15_orange/13_San_Clemente/San_Clemente_City_Beach_north_end_2013_09_26_7527.jpg,https://www.coastal.ca.gov/access-photos/15_orange/13_San_Clemente/San_Clemente_City_Beach_north_of_pier_2013_09_26_7548.jpg,https://www.coastal.ca.gov/access-photos/15_orange/13_San_Clemente/San_Clemente_City_Beach_north_of_pier_2013_09_26_7551.jpg,https://www.coastal.ca.gov/access-photos/15_orange/13_San_Clemente/San_Clemente_City_Beach_north_of_pier_2013_09_26_7562.jpg,,0,0,2.54570820026828,0.0124330801975135,159757,6494589,38239,105887
361,San Clemente City Beach (W. El Portal) : 0 - 15,0,15,San Clemente City Beach (W. El Portal),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.427381,-117.627339, , , , ,,0,0,2.37069836420502,0.0116341112090459,146410,5908877,35827,97071
362,San Clemente Beach Trail Access (W. Mariposa) : 0 - 15,0,15,San Clemente Beach Trail Access (W. Mariposa),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.425143,-117.624508,https://www.coastal.ca.gov/access-photos/15_orange/13_San_Clemente/San_Clemente_Beach_Trail_Access_West_Mariposa_SFS_2013_09_26_7540.jpg, , , ,,0,0,2.28076232541817,0.0113921231574612,142089,5677232,35387,93847
363,San Clemente City Beach (Corto Ln.) : 0 - 15,0,15,San Clemente City Beach (Corto Ln.),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.422553,-117.620987, , , , ,,0,0,2.33111510107934,0.0111884406789194,139146,5517684,34944,91786
364,Strand Beach : 0 - 15,0,15,Strand Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.466384,-117.716273,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Strand_Vista_Park_above_Strand_Beach_2013_09_26_7455.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Strand_Vista_Park_above_Strand_Beach_2013_09_26_7468.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Strand_Beach_SFS_2013_09_26_7466.jpg,https://www.danapoint.org/home/showdocument?id=5902,,0,0,2.03241678057103,0.013648820307602,229162,9965987,49313,151360
365,Three Arch Cove Beach : 0 - 15,0,15,Three Arch Cove Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.48477,-117.734118, , , , ,,0,0,1.52185687469971,0.00838858177600736,150538,7270897,27986,103023
366,Salt Creek Beach Park : 0 - 15,0,15,Salt Creek Beach Park,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.476079,-117.721919,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Salt_Creek_Beach_Park_so_end_2013_09_26_7461.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Salt_Creek_Beach_Park_SFS_2014_01_20_2586.jpg, , ,,0,0,1.96404321714128,0.0136168191938397,233309,10107073,50205,152732
367,Camel Point Beach : 0 - 15,0,15,Camel Point Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.507008,-117.750605,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Camel_Point_Beach_2008_06_06_0014.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Camel_Point_Beach_2008_06_06_0016.jpg, , ,,0,0,1.952860920069,0.0137260365723737,213283,9905307,42607,139713
368,Victoria Beach : 0 - 15,0,15,Victoria Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.52054,-117.763609, , , , ,,0,0,2.03773552557469,0.0129929611751208,205489,10424130,33711,139432
369,Treasure Island Park : 0 - 15,0,15,Treasure Island Park,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.51344,-117.755711,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Park_2013_09_26_7436.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Park_SFS_2014_01_19_2181.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Park_SFS_2014_01_19_2365.jpg, ,,0,0,1.9366437086075,0.0139522888487493,217912,10435784,42176,143406
370,Treasure Island Beach : 0 - 15,0,15,Treasure Island Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.513577,-117.756834,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Beach_2013_09_26_7429.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Beach_SFS_2013_09_26_7433.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Treasure_Island_Beach_SFS_2014_01_19_2206.jpg, ,,0,0,1.872029712991,0.0136360350051437,213032,10186634,41258,140280
371,Wood's Cove : 0 - 15,0,15,Wood's Cove,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.526588,-117.770485, , , , ,,0,0,1.91577827641255,0.0182795268741543,247323,12249901,39441,165001
372,Beach Access (Coast Hwy.) : 0 - 15,0,15,Beach Access (Coast Hwy.),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.539553,-117.78129, , , , ,,0,0,2.36542741769696,0.0229385527817539,329289,14860304,49332,208908
373,Central Laguna Beaches (Anita St. to Pearl St.) : 0 - 15,0,15,Central Laguna Beaches (Anita St. to Pearl St.),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.534528,-117.778499, , , , ,,0,0,2.0143490596503,0.020104448407892,271964,13168397,40000,180225
374,Central Laguna Beaches (Sleepy Hollow Ln. to Thalia St.) : 0 - 15,0,15,Central Laguna Beaches (Sleepy Hollow Ln. to Thalia St.),5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.537125,-117.780594,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Laguna_Beach_at_Cleo_Street_stair_2013_09_26_7414.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Central_Laguna_Beaches_Sleepy_Hollow_to_Thalia_SFS_2013_09_26_7412.jpg,https://www.coastal.ca.gov/access-photos/15_orange/10_Laguna_Beach_to_Aliso_Beach_Park/Central_Laguna_Beaches_Sleepy_Hollow_to_Thalia_SFS_2013_09_26_7418.jpg, ,,0,0,2.22812463626557,0.020745706558022,283252,13511024,41113,185831
375,Moss Point : 0 - 15,0,15,Moss Point,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.525413,-117.768686, , , , ,,0,0,1.81874854156674,0.0166379876702851,224998,11310896,35702,150943
376,Table Rock Beach : 0 - 15,0,15,Table Rock Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.502285,-117.74656,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/Table_Rock_Beach_2008_06_06_0065.jpg, , , ,,0,0,2.05325528124491,0.0104689575042214,180304,8303722,37719,118349
377,West Street Beach : 0 - 15,0,15,West Street Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.504423,-117.747944,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/West_Street_Beach_2008_06_06_0021.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/West_Street_Beach_2008_06_06_0035.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/West_Street_Beach_2013_09_26_7439.jpg,https://www.coastal.ca.gov/access-photos/15_orange/11_South_Laguna/West_Street_Beach_2013_09_26_7441.jpg,,0,0,2.04657063530587,0.0151602115225145,236777,10703561,48453,153498
378,Baby Beach : 0 - 15,0,15,Baby Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,No,33.46269,-117.70433, , , , ,,0,0,2.16951554599976,0.0154661765529962,229614,9562747,49625,152878
379,Doheny State Beach : 0 - 15,0,15,Doheny State Beach,5_South Coast,14,Orange,Physical Access,Beach Access,Yes,Yes,33.462436,-117.686164,https://www.coastal.ca.gov/access-photos/15_orange/12_Dana_Point_to_Capistrano_Beach/Doheny_State_Beach_SFS_2013_09_26_7501.jpg, , , ,,0,0,2.19814832516841,0.018012195184826,272838,10818707,57059,179448
380,Trestles Beach : 0 - 15,0,15,Trestles Beach,5_South Coast,15,San Diego,Physical Access,Beach Access,Yes,No,33.387082,-117.59594,https://www.coastal.ca.gov/access-photos/16_san_diego/02_San_Onofre/Trestles_Beach_2008_05_02_1000.jpg, , , ,,0,0,2.00581165309767,0.00868148410023401,87701,3634315,19069,61098
